address,xASTRO,ASTRO,total_astro
terra1l9pefmcx0x68d9crpg8kyrxa5qg7auuxny92sr,226.436513,0.0,226.436513
terra1x9lyczw5njha606es03sfcjflcw2q7g2llrlvp,27.927265,0.0,27.927265
terra1sll2rdetv4p5g59wes3urctdnnr80c4e6plua0,0.0,0.0,0.0
terra1xr0j66zkj405afu5e8jpeuanavtqy2waw89clj,29.723795,63.062034,92.78582899999999
terra1ant98vjtfxyatvh7xzulx9l700x46tal0cpqdw,0.0,2.924512,2.924512
terra127tp39mf9gxpht8zu0w45lh6z8p0fpa360e5y7,9584.258316,0.217935,9584.476251
terra15vm7wzw32dueaf94g7ychvyecmawx6yd57wq23,0.0,0.0,0.0
terra1avj0p9wn6fjwhf9sg4k9uvgesxar3m9vln9md3,0.0,0.0,0.0
terra1sy33tzrp9k93jkzu94xjk5ewhlwl075ash7fys,0.0,0.0,0.0
terra1gk5ejldjdg7x5wk6mjcvsufd59888273stjdhe,177583.042441,1.291704,177584.334145
terra1xfkl2zfajq746f0lxgqm0gu702ddqgvaktu4h8,3023.103603,0.0,3023.103603
terra1yqp44ndqjaxg228sdmcl87jdl2qvv47uuzfwek,206.191701,0.0,206.191701
terra1e50m835emwplzvtkgnutrmq6gat8swel9pfm23,0.0,1.536646,1.536646
terra1gyvgpngr3saypgdud0etzj74q56vy97shnjgdw,22.205201,0.0,22.205201
terra17qats254xcyzke95d3wkstadntt8v6zzvupjcm,0.004928,11.959068,11.963996
terra1e3r0eezgjsfkk0pwlyhr4rlaz5n8yfp8qpnqgp,0.0,0.0,0.0
terra1e8t5dccjpsqwvtjmwkx6ujjuu55wspezdqee0f,167.519069,0.0,167.519069
terra122qa2dvmxh83pnztmxh4lc098wzv87084cfk2w,8074.780581,0.0,8074.780581
terra17cwqv7ekper8qtf3l25vz9jwaywv9qkk0mqgm2,42.768607,0.0,42.768607
terra1gyx9dkee7q8sd4h9372lm6fqdkxdt2qf4jmxpp,0.0,0.0,0.0
terra1q3zj2jsv5hf4q2u3q0zr6k6snvfcr7e7lh26qh,1011.603598,341.199301,1352.802899
terra1wg58yl0c3wtd3z6g9z08hdy3gskgwgwh99q32x,6542.014412,0.0,6542.014412
terra1frap5gjs7ghvqyag6346ahchn59ly3hrfe2gx5,0.0,226.476647,226.476647
terra14ca5ad3rktu0rcjp3wfml8vzw7dw8symvpnqds,44.921603,0.0,44.921603
terra1rcfumxet0cgzx00y4aqc6amy0anse49ntmwuvq,92390.20861,3592.283537,95982.492147
terra1lxf7vafa47zra5r5wlnqyjesa9t2zrg8ymfdl7,387.147005,0.0,387.147005
terra1j70prvnwwfwfewsaarhcurxspc9w6zwugnvfke,264.334832,0.0,264.334832
terra1r590w46wye6cnj8f6lnee9sdlh3l5j3cdexn3g,4809.276688,0.0,4809.276688
terra10m9tjc27h6vr35n3jtkcmprfrzcrkpr0str3hr,665.098588,0.0,665.098588
terra1zna3sv7qpdl77fm0f0rzpy65cne2492fxltple,1050.191154,0.0,1050.191154
terra16gw2xcwajtalv2w6szqwwdf2733hd9y9qckvvd,9956.268387,0.0,9956.268387
terra1754mm4nksqvfqnvszjy6y9d0q8ym4k39vxeys4,0.0,0.0,0.0
terra18ez5g42udwf2t6hxmxlr4aurtct6tplnhhh2qs,340.87882,129.019183,469.898003
terra1p86u5wzzxw6fh23wu02v9fszfcvm9ft2tqdjdh,127.923116,0.0,127.923116
terra1w7agm80vtlgxmersactfgql4rntny6j4vdlty9,525.685812,0.0,525.685812
terra1h6rpgvdevy7xkaeg6z38tuu2jnqpvnamrd2gam,11551.400906,9.861173,11561.262079
terra1m8srclzdvnquvz3kaw668rljfygz9g6f468m8k,3679.149646,0.0,3679.149646
terra1vyj5jvvk79v5yjc2mwgtp63ww0s8nzrklc58ef,15.446505,2.3e-05,15.446528
terra1druw24frxc2wauxtxkwuw43j2paaqcfs3naae5,80.606232,0.0,80.606232
terra13nxtkm3y6elyuapq5ceysz7smlqzdgljxr9lm9,447.012309,0.0,447.012309
terra1a3a0wjluvajpp2p3dp6s2caa3qx5gx9nzdt7vz,0.0,0.0,0.0
terra18nsq0rt8qz6353jfl30wyujagpya3pfs5xfzk2,1773.220831,0.0,1773.220831
terra1jmf48xh889fzk3esjecgwjs864lt9g2xdwk7gx,0.0,0.0,0.0
terra1ecqcf845gnjcexj6pqld4qhh2dcrfu4ryxqtsl,0.0,0.0,0.0
terra1ut8vdwqxetasdj90ggjpzrut2wzrfwtkzk2c2p,1384.232576,0.644213,1384.8767890000001
terra1dg0q2668k7stkttc20xgqc2w9jear5ydw30uha,236.534969,0.0,236.534969
terra132q75y8vqew2sjrkf5l24egejyu96gqhd0nd5g,861.95347,0.0,861.95347
terra103l8j5zsyv0axkfrjxakxypl8d6k5e094cqcxd,511.830202,0.0,511.830202
terra1hygvg354ts2clrp0pm7eytzgz3k9kehe7wucgl,237.391663,0.0,237.391663
terra18whk28matqsjrme3vk4z4h23aaxx0u8rl22m3g,53.14612,0.0,53.14612
terra1rdk8qx34q55pt3r8m9lsx268zufes8ew4qt2yk,4807.8782,0.0,4807.8782
terra1jyeh45uzg9utmmf8nky0mv0yh92a97hgyl8vwl,0.0,0.0,0.0
terra1neagu0pe629dqhq4usjktw8tpw965mwjs8hajw,116.761075,0.0,116.761075
terra1ql7sgt638yc9tv0ggq9vdps0q5cwytrayu936d,208.707109,0.0,208.707109
terra1eesl39nctlrckdce2kyh8quumgud0xp0qagjy4,2754.698073,0.0,2754.698073
terra1srcrl7z7dw4wz59l2whj3slts3g7tr2kcxfcrk,13.070415,0.0,13.070415
terra127z79r3shu6chpq7vrj89gyqz4zhhj2xy4kng6,0.0,1000.0,1000.0
terra144qs64hqgwh5ey6wh73f005ypatycuynjls8uh,0.0,0.0,0.0
terra1frt0kmravv67wykllpruf5ual8lxgerlcl4m3r,37.745178,0.0,37.745178
terra1a5987me344pkgzefjqphd4rh4mqaqeulvhqnx3,0.0,0.008985,0.008985
terra1l4ac6lmhgfhqa9r3v0ry0te9j29ekf605j0h54,7251.004465,1.996104,7253.000569
terra1k7wrmppe2dl5jerlpu3nlucqgudk8s3ngx48py,6626.643702,205.925761,6832.569463000001
terra12l9xqhqchmacsz6uhfya6068725mw8zr2p2hv9,32.588013,0.0,32.588013
terra16whywz03c0lryyg94xkp7yda9gemayalv8fwf8,22.427769,0.0,22.427769
terra1s8qjggdfxhxgxc3vxc7jhrnz9wpktqdgn9tp2c,0.0,0.541083,0.541083
terra15pggxkmgva2rvzzfhdhfjte9y09lfjcneczv0v,495.637709,0.0,495.637709
terra1mhf5lx47qsha2pnvu5ka5t008hwjqnaawnl4uq,2182.991527,0.0,2182.991527
terra1jvars4tut99n2pppmcxjxfh0x8fydpdjxfuuzq,2757.633912,0.0,2757.633912
terra17f4fynmrzkleja88ne7wkns93sfs8fecwp55me,45.661157,13.213469,58.874626000000006
terra14hch4nnyy32w7devrcew3pm7fcn7m3n6m5njrr,6221.034358,0.0,6221.034358
terra1rnwwe0z6juwm476fxptvadkwphclxw8kc3ka5k,8.442541,0.686328,9.128869
terra1jvj5dvepgws872f42zdfyqugsyngaz574atczx,0.0,0.0,0.0
terra1yt0njq20m9e3gjvqvk6thfzyhzfa4tqky5ywfm,0.0,5.691557,5.691557
terra1n4r7t9sazaprkjct6q9qht9fkge5e2zx48v6yd,71.657457,13.881221,85.53867799999999
terra15hw0asds05xzfkhgm8zat6ta6rwgyquwr4cjnu,87.074071,7.48598,94.560051
terra16ldsl4kjg9vqeaw4ydzvcat787qyy0y6aam2dw,356.285075,0.0,356.285075
terra143p5xnx8yt8r7ap05snc0mzwmup7ja9n6hy4f9,0.0,557.107167,557.107167
terra14zrq7pa2extqrp3a0sa9nxxwlkw4x8mz4fn0yg,233.615093,0.0,233.615093
terra1x78779hzgu3nc3ar0708k89evx4wx6vuxst9ru,582.707565,0.0,582.707565
terra14p335xquz7d3xmzwvut3qr6p5p3q6dxuqdkznl,1283.370782,0.0,1283.370782
terra1kv39drk6fdujg9p0yd9tlfj33gm6t2rkx7ymqa,290.774717,0.0,290.774717
terra1lgdq0fln990yfagjkjthd7cd9md0z0d7mzplrg,0.0,0.001001,0.001001
terra1tyvr2gfjhavcwx7gncrq9q74pn272lzftuc74z,0.0,1.244974,1.244974
terra1hk5ses2nk47qdfn257qayld0df3rkqt6223ug8,9123.818945,0.0,9123.818945
terra1fmhu85jht57e0sd9d4u8wk2w8rvwdmz9gu7m7a,26653.564849,34.398913,26687.963762
terra1jymmya8jg9athtc7kdst07ysf799gak39w7akh,3.754094,0.0,3.754094
terra1przahch2tjkq3zwkyuun5m2suvn7p5az48epud,132608.925736,0.0,132608.925736
terra1xmzah25gkzr6c08xdg8pcn3d79d27e9uqknxp2,6704.905612,0.0,6704.905612
terra1q4ljjfklql0vr0e4tt5geut3cr4qw4nzhu8eak,0.0,0.0,0.0
terra16x8jmq58rrp3skamxva76afsvzcgpk3ku7qawc,0.0,0.0,0.0
terra1swvyr8mqat7t3pfqx2mzccugh3mu7cn4x5ymmt,0.0,87.016793,87.016793
terra1vcc9sja7mmnd8s7p0rjy5sfvm7mudd0qzpxgcm,1922.07131,0.0,1922.07131
terra17z2requy2ydm3a67k02eahs2fyjuydd94m2ngu,83.447045,0.0,83.447045
terra1q438xn0mhrhzu0knnw9dzaxe8j8d957enskyer,13682.544015,100000.483067,113683.02708199999
terra18swgamhsan8j7xg3dmg5d50ravrulz8n99m5m2,10.679444,0.0,10.679444
terra176u3d7qazuah8gu322fkxm6zy0un8gwcc8l4pz,143.617292,0.0,143.617292
terra1j87594muznu98q3ykf5x4ajpuncpaev2a5nwr7,1209.893623,0.0,1209.893623
terra19wdnxtmmn3e5sq65vce8003cv9mqz8kycgtd40,1016.725946,0.0,1016.725946
terra1g842d8afwxgt2swm3cz2p993ls0tzrqe9tlr5e,126.363597,0.0,126.363597
terra1ynaqmyzd8fj6sxv03e4jhqu24w3gmnlpcv6tv9,79.766403,0.3202,80.086603
terra1a3vfsrxa0uruquyj2qxejf7zee229ehfyk7sq3,812.572536,0.0,812.572536
terra1qyqrfwzy0chh4ld6xfdrggetxyhze2sv3mc6ph,0.0,0.0,0.0
terra19e5jdhcvfrvgk4cn5gfvpq3fkgzn3vetkujsvv,0.0,0.0,0.0
terra1fd9lkxurc6xfd6qsnkmkg8s7wac22ctlxuyx7r,38.800154,0.0,38.800154
terra1epx7ghmdwr80zv3wcx5jn879j6e7j9dpvzave6,0.0,0.0,0.0
terra15eftlk4pjamdal382pr74grs80dsgym3j55qwu,60.989288,0.0,60.989288
terra10krxt6x265ysc2dweqpaxkp8u06dc99u3tkj7m,0.0,11.084665,11.084665
terra1955xhedezpcqleva0k0yyyvt6clkpf82k85pwz,0.0,0.0,0.0
terra1nu38pw3emk3jvcjkz4lszu2274zjpsvtls8v66,71.505633,0.0,71.505633
terra1rcfguxyg37jdz4fjqx0c35awd5xlrk6v0heu3z,1261.579224,0.0,1261.579224
terra1w9cdjfra06lj3hnk8zgxsz8r3n55zc9xj4vd9m,2323.987973,0.0,2323.987973
terra1j74cn2tsnure5l8f0tmqmktqkva04z6zwaz2kv,22.281128,0.015292,22.296419999999998
terra1e4a8np7vxcaf7cjn5802wjt9psges82ddtwxqz,97.205261,0.0,97.205261
terra10dnl5f9zzlycfcc5usqexatz3xpst8zh0k4rq9,0.004928,0.217784,0.222712
terra130drd6yqnyxlnvuddgt7khz6u2ttlze5up425r,6482.029369,0.0,6482.029369
terra1felswz3quya97ekqh06yy0dngj5gvwwwzpkp33,1463.554484,0.0,1463.554484
terra1pv725uwfuf999njw94vgjvm5hxha5k3qal8kck,0.0,0.0,0.0
terra10hryzctz898clsrm802kknyj4l6kayuaelr0lu,9771.569199,829.729915,10601.299114
terra1g4fhxl7k8c7zfrx4dk659zpkruz23vlp6qzse6,119.776602,108.092315,227.868917
terra1v75zg809z4ztkfekpzfkhc3unaea7rmdh2mtvf,4488.124551,0.0,4488.124551
terra1gcyv4k2vv5rd3rlama2gj8rzn7ln3255gp8zvm,106.226852,0.0,106.226852
terra1zfczkdz33v5nu8305fs9ed8pk8cd7k008txa56,562.727419,0.0,562.727419
terra1cumqhks6h5akwa8ttqe8lhsppkq2haafrkq74w,0.002672,0.0,0.002672
terra1jedcerkqgcl02hgh0ywvtfj280cwevpv3kamk0,155.516441,0.0,155.516441
terra1nuyd8h2ku594ne6f47neyhldpwlkcu62r5ya4f,35.623462,0.0,35.623462
terra1qym4ec66ted2egg2g3gqg0my5st2akfmjwevnq,0.0,0.0,0.0
terra1uu7e9k45edcghz2m3tljzwpq92ef5rwmg0gc23,106.950403,0.0,106.950403
terra1aehve3w03vn8y2jxr3s3def4j6ta6gfy0dx927,0.0,0.0,0.0
terra18s8lsl2xde99r9purel3ccj09tut436x6fujtq,74.638831,0.0,74.638831
terra1g3v4sn3qv8mtj9ujjkqum55a94hz48e9uu5ml6,84.546806,0.0,84.546806
terra15h0h53n4kd8qne97ulujdv63997g0mtr6sy5m2,350.675736,0.0,350.675736
terra1n7qz8ttvxeptdeqh5cchgnlz3ew2uvndc99l2g,133.021202,0.0,133.021202
terra1lcr39325xaqxszvf2du4wl8505553fpw6ca2fz,1562.699323,0.296121,1562.9954440000001
terra1y07m37w0g8nwclthv5wn3vwuf985cz0z6v9n6w,1022.567109,71.275657,1093.842766
terra1wl5l2hhqzac85egerqytsa7ax63ptjkjgg8rqy,0.0,0.397624,0.397624
terra1u0pmxum3s7fzptnuggzejtaw74jstqrw57t67l,16658.968392,2.0,16660.968392
terra178df2vtnh990mh5t0ayn8xlfm39gaxtgnssjeq,117.258522,0.0,117.258522
terra1460ve8wz88j255536m5kyxwp7zyt9e5tynxcmy,0.0,0.0,0.0
terra18pq4aclxwekfqt7kx2ltq8xfcxptl9sq0ywe7f,773.045956,0.0,773.045956
terra1u8znqkyxkmwhz886whuj6hrqufnss9x5vmsr8s,0.0,2347.022838,2347.022838
terra1xwkw0w7x3um9g5zkkfqsje028769x7xgt0xqm8,270.547697,0.0,270.547697
terra1zl9fkwuyp9ya6cx3qyecmtmm5ald9enpy9vge7,8026.516497,0.0,8026.516497
terra1clse04pw2y2acfqwdrlt22tvnuj7690wdkvwp7,272.77124,0.0,272.77124
terra18ad5qcc600z4regg9uuhk8vx8kua3gjtzmgh8r,150.131539,7.781632,157.913171
terra1py6s5zce68qn0xuqs7dcsscr9eh0kfmd5arft0,99.331803,0.0,99.331803
terra1u0s2asscp9z0txxzx8sgtc24venw3mrrxgesjm,17.022406,0.0,17.022406
terra1f5dnqp864mwcuunxl9n70rkfl8zqtwwkh5mdgy,293.197279,0.0,293.197279
terra103vut6832lm7frwyuf8g0he20mv5v5r39t2glc,18625.963863,0.0,18625.963863
terra1m76lz44864l6s5gglr353f3cw7z8evm93xlyk5,640.304322,0.0,640.304322
terra1gs0h0e7n9jpugzz3s7xglzdr8kvjl98z5s9hq2,0.0,53977.575829,53977.575829
terra1kzce3l3aq4afjsz0lzazdvrung80sernft8zyp,0.0,0.0,0.0
terra1nk2tmytca4dpuwt7cvq3wtk26ae8g0j0f34tjp,11.839244,0.0,11.839244
terra1n7tqtt5cnsd6m5cfcuyaag8ruy0ymaa6pvh3t6,10439.561495,0.0,10439.561495
terra154lav3f6yqd2jgrerwd0j2a7mfhqvffds8zqxz,1715.749131,0.0,1715.749131
terra1a6r778ahuxl2ppy57kdh4fm593yhzle5usx996,129.13275,0.606097,129.738847
terra1u7av6lxxhdzdj7mytjuvtwrsatuvl0vxjamv9l,0.0,0.0,0.0
terra10s7t3nammv6929kwm7uw3z238gjlpuhh7c8txq,975.506112,0.297965,975.804077
terra16al2zwq3d044kgtk44cp702dy7rs26cqjvqdwx,2182.10886,0.0,2182.10886
terra1kyfe54lxfzvjktxy43a9a7399xf555yu52xpud,8819.917117,0.0,8819.917117
terra1y2r7yzc4r9fe46ztzdnduwfk42a2rump0g2gpr,243.093431,0.0,243.093431
terra1zh9q58txcdrrlczg0qd2rym5u6eyshp69cxk0k,1168.893377,0.0,1168.893377
terra1d92tyrvssqucgxr73xw46vpxapm02etr6w0p03,652.537882,2.154266,654.692148
terra1g3alvunwfmhltkgvt2n7svkmnr9mj5hysurn9z,0.0,0.0,0.0
terra1ys7skndsaxat0err2jxnrc9udqlakxya09het2,1252.287846,0.0,1252.287846
terra14ume7tf045khmwf06n0l6zccwlz222zf7cg783,1291.768396,0.0,1291.768396
terra1s38f0ym4cq3eypa0vk6f2qakvrpz4sv7kapdq6,0.0,0.0,0.0
terra1juxx3e2tx7ayg5rrmmhm0vs8q9htrw6ucjd59s,298.322902,0.0,298.322902
terra1tzyfgl563556gyu77v3qsar2g9stpjztzawqzq,0.0,0.0,0.0
terra1vgufpa098zg9frmrn0qz2knn44vkg86nu8yy7s,52085.313473,0.0,52085.313473
terra18r2hxsmvy4prc9znc5qp6u5j0ts9dpuasl0eqr,3888.783507,0.0,3888.783507
terra1wyqath84twdj3e2repflk5f4m0wkq50gtlc4mx,0.0,0.0,0.0
terra1uk2af6vg6ufs2wq56jk2h76llpag3ea448wawq,95.520346,0.0,95.520346
terra1pauhehrk8jxgeg5vahjd6dgcnqr77f9zd8ds5s,1189.919253,0.0,1189.919253
terra1wlfagw79h0tushlz7uhvg3kxg5qq6zeg6axazf,9.683491,0.0,9.683491
terra1ags8t97ltysy2y8wz0krpul9v50vw96nzvafcc,56181.116602,0.0,56181.116602
terra16qkweg6ymlfu9a7n8vyypdla20aaauqtutdl7j,0.0,0.000333,0.000333
terra1hety6td9kgx94fr2zwt3k0g0tlnd224vqt0peh,10.591731,0.0,10.591731
terra172xh6g3jw6pt9dv7rzm85kcasg62dngd5a0pre,0.0,0.0,0.0
terra144xzv4q6lhq5cjh7x5kfhfkp5sxrdaxfd3wqgf,313.613927,0.0,313.613927
terra1mvrueqrsgm99dtzj330sw5lqjsu5u4zvluv7xw,0.0,0.0,0.0
terra108x4h029kae9q690540wgfn564l8unfks8uxwm,292.248661,33.842973,326.091634
terra1gt82aq78cm4pq9lnak7gsk9t988zv7la628mkc,646.964605,0.0,646.964605
terra14p6caahweshtpg7sp7q9tcgyffxmuxyqqmyacd,0.0,1.0,1.0
terra1jslxneu55mmmmaskvv08atdkppex947g4gpmcp,0.0,0.0,0.0
terra1d4xjn90dnek9e3xppe8r44euvz76hc90j53f0k,265.351833,0.0,265.351833
terra1qme0d0e2uhn2pparhx5dr59etvpy6dr0s58qgj,17237.102221,0.000415,17237.102636
terra14r4jtk3y7anm3y5srd857j4whf63jwehpgaccp,780078.376101,0.0,780078.376101
terra1wakx89pvvyylfr84ve06llv8d3nlrfa39ps9zr,310.533539,0.0,310.533539
terra12a4x38qlz730rujt52z8zru02xtgc78alx2n2j,0.0,0.0,0.0
terra1ktg0t2r2c2ah8syw9sta8e8p7q5l36x734fh0e,71.444701,0.0,71.444701
terra1f3cdvela3mz0lefjtp5864j9r7p23fugdxdhh2,0.0,0.0,0.0
terra1wz6rtj74j9wuzjv3vf0dtr2yv900wm43d4qeet,3461.940502,0.0,3461.940502
terra12wqflaxemf54gyjk5vnk7smvj4n9kj8p5raemh,46.224543,0.0,46.224543
terra1vafyme0dxdgqer9ut2hdk6m9ng9867gefle384,253.929945,0.0,253.929945
terra1fhr5s6awg0dud2g9pcm36xqgpxzr3lj0kqfenc,114.138751,0.0,114.138751
terra1d7g3fa2avd3hvvy7utm90evzahmpv92n9lnv9t,295.086324,711.593896,1006.68022
terra1rcefln8nmmfu7629zemyspzgw0yxdn496aw303,0.0,0.0,0.0
terra1rrjq9ypmj9lcmuqausslksa266x208f6pqjhaw,703.889103,0.0,703.889103
terra1ca6yr5y48zg64h4kv9qjj9n6sqnwfljaj9vhcz,1360.043798,13.723302,1373.7671
terra15682c74v8k38gks006fll39k850tf9xaju9k9q,0.0,0.08575,0.08575
terra1wkwvj767a6q8ahuezlz852u5zaky5qgfa6lq0y,0.0,0.0,0.0
terra1xfvpc7kx32kpenrmstwdnv0lsrklq850hd8dvy,34.639374,0.0,34.639374
terra13f6aeqhmtrmeflnkwaqyq3hgvp3yp0p5uf6u9y,3353.868565,0.0,3353.868565
terra1an79na7kux9ar9f4yplq4zg8ws49rp28frd5lh,0.0,0.0,0.0
terra1dk26737v3v4r528k9l48cw88wedh0ed3katu8v,0.0,0.0,0.0
terra1dlnfhyw6vweyqn3d58fgcwdly6x45e4kkud5c5,0.0,142.471815,142.471815
terra1eam89m4p2cx6fkv3xep0xywlczc658zfduds9v,19.093662,0.0,19.093662
terra1a89z8nuasxh2h3vmu2rnxzhjfv3re6p6jxfj7q,0.0,31.822483,31.822483
terra1j6ldqev2ze2344pld4psywqkhhh47nc54dela3,130.969509,0.0,130.969509
terra13k3lvh2tj665la62w7s5ve0644m5suvp0nvfm9,7.032613,7.007905,14.040517999999999
terra1lj7695serhaj9sy95e6k30arrtyd9zdvz8xrke,689.81679,0.0,689.81679
terra1ur5c2hfdlg6sd7q6j252hyjqvmxqm5s74eugcw,0.0,0.0,0.0
terra1kdtrc5f4604dsr6yzgs9drnx8utt700rwk5gxm,28.580212,3.509634,32.089846
terra1nyhqv4egpuznfds588tz6hur3mrst0uewkvpuh,0.0,0.0,0.0
terra1vpc3n9zuues6lakwa2r6znar4h2wa30a9sqcnt,55.81562,0.0,55.81562
terra13w4yrjd23nfxmsw2zft5mmach7gp7rdtksa5u4,214.752484,0.0,214.752484
terra1utef6mh2avf2hwl0v4uk7fxw635uy03xd888p2,12.267615,0.0,12.267615
terra1e7uk6dm7wx78pdm5ntl2rpermdky2jthxk7jkd,44.31972,0.0,44.31972
terra160pjw7sw2n35y7mm7lp82kug5wf9js8fwpt3le,0.0,0.0,0.0
terra13pf4e6rem0j26xdhx7l4zcdaj37e0g8refav09,1520.260116,0.0,1520.260116
terra1k63vaz46r9rjdrt0g0l3jh2e85n4jd0s2ju3x7,6813.545025,0.0,6813.545025
terra1yu80ad7lz606esjac0wr5pdreuy05n60p2wtv9,794.445449,0.0,794.445449
terra1e9vzqrlm7qddxqasgkwpg0s2323mfsgc0eujjx,1197.637591,0.0,1197.637591
terra15cvthqpl08509zhu0y83htlym3ttegpykq2avh,284.512611,0.0,284.512611
terra1mux5ma5sz4agw5kcf94dt2gngvhjh0q9fp8mmv,997.719702,0.0,997.719702
terra1ns9snnydh3zwrhens7zf5hy40fslh49f0cwrwe,0.013283,0.0,0.013283
terra1nh2zd2gedayxyl4gvj6w2lkffav9w0sz99xzyk,357.438547,0.0,357.438547
terra10dch95w0etex64ltr5dc4x3da3m0z24hrczvup,0.0,0.130991,0.130991
terra16c5fyc506r82xwt3ddqfyvay5kxhxwlqva4yza,2277.291322,0.0,2277.291322
terra1wlcn0gynx288kj86zpgxzm9axq6jaylwt3vdne,9833.172552,0.0,9833.172552
terra1vsvn8wycurdn7pmkg7xewx8jrct08dquu7x6qj,0.0,0.0,0.0
terra1kdapxpc0dtgnj5mg8a068cpe82vjsxqj43frc4,42.301897,0.0,42.301897
terra18tk7yvad335nku0632kvx8l8jdfqa9pk0q5yma,7678.34287,0.0,7678.34287
terra1pe0man54e5m3rylsg5xwl7dtd80gutg60dhnj3,179.994083,1.348644,181.342727
terra1zps93k8q8kqrmtrqq0nd5e5cy625xlj39k9ufc,124.120794,0.0,124.120794
terra15sylsqxvv0uaj5mpk99nx86nxymuytahpna70n,3477.303726,0.0,3477.303726
terra1cm4t47pzkg0kqt53ypdpzmp77d24lmawqpw2js,5279.304671,0.0,5279.304671
terra198cdxsfz0twf7er79cuuwayl93gwugqkcler3g,0.0,0.0,0.0
terra1pdj9g46uszrl3ckatm566p8t4z3mh8wtn8fp46,61.895328,0.0,61.895328
terra1y5pelm92aamz4cjemcvwx47kv9n2gdf39sjavk,476.409869,0.0,476.409869
terra1mqffgtnud83055m963hkch4fg8s5sfwe9fz7eq,6845.673473,80.887846,6926.5613189999995
terra1vdryk5rkht5jsqfzlr5l90g6szk8adenu0wm34,0.0,947.502264,947.502264
terra186dmmve47ujwkt3ekvg3eyl8av52n4gswwav5n,40.917892,0.0,40.917892
terra1l8recfx2heflsun0nnruhrz3t0jd05yz9469vc,0.0,0.0,0.0
terra1v4eugnas5defpvugrnujdfd2lxe56hz355wf93,90.806448,0.0,90.806448
terra14m97zejmhx9anfep2jpkmnpuggxx8gahspqld9,31.37388,0.0,31.37388
terra15vp97fh33d9j9c3fvq08euw48lwt90evqeux6j,34508.276532,23.241491,34531.518023000004
terra1aq0zwksav6538gn4y55mus7r8ll6g9cnfr7snh,207.201886,0.0,207.201886
terra1tnv64seullh09sqwpqqvgmcanfz8n4048f3e87,0.0,12937.775206,12937.775206
terra1jzgw5xcs3nm42ae6ltkhmragje25m8u8m364nv,0.0,401.767151,401.767151
terra1qgynplgywhu3rqvzukexeuppht4h9e6n26kw5d,316.14468,0.0,316.14468
terra1vvkn3hd82zafkdgp5fcmrnqu6tavluvxrd4qk2,0.0,0.0,0.0
terra1l3awyzj78x8lnwpp0sjaelp8cq5q2akqrhqzuz,3196.696557,0.0,3196.696557
terra1tdzwcnwv03age8x35secn6xn0wsh2e84njrpu8,0.002464,0.10889,0.111354
terra1nr8z2jfd022v9tqfeumqa5gsdqndewk6e3nu7m,108.374569,0.0,108.374569
terra1vfhp4rafvdpgz44zz02j2vcu704sajj2lmcq88,0.0,0.0,0.0
terra1nq8rqhlreyjksupwmlj94efjfx8ped03qpgu9e,3355.966322,0.0,3355.966322
terra1ece352n8m85tkw4rpuqc0ahsgf2p5l84tf0ukn,0.0,0.0,0.0
terra1jjrefxy0y6hwzyp2cmphdpcvghkehpxu9yqplx,28.59867,0.0,28.59867
terra1vew7m34gtrjyqjrq382sa0cqldwj6am7mdm6cd,79.918772,14.409712,94.328484
terra1wamncczts6fkq0wgztdxmf4umxpjl2ftm969a6,1545.336346,0.0,1545.336346
terra145vgu78r6auwhxm7urga06zrdmsev9xn0dc76y,0.0,0.104313,0.104313
terra1l65uv9ecg9leh66h6ghdgquhvjvku4wl6pr3sm,5639.624714,0.0,5639.624714
terra1y0u9qrd0l25fe78xzepat7jwtc7vd38xs7mdxh,0.0,0.0,0.0
terra1m7qh9zcnz06p5rnhad8rzwh4ppq97t96kc4xnm,0.0,0.0,0.0
terra1hldpl9d0sv46pqw4t6tjsdt7w4lhrdg2my6wth,338.552488,3.129695,341.682183
terra1qa78thtg90z9cmunxd9xffreca84uy0ahvmcd4,0.0,0.0,0.0
terra1m63zd2820x5k8kzj0525tkfmlga27tkygdrxhl,708.910087,0.0,708.910087
terra1uj750pvz07wv82t95r4cdll4jh22nc9slpk44c,4.024426,0.0,4.024426
terra1ea4n2au2jh0hx25axa22admagu5uxlsl9uaku6,6083.078887,0.0,6083.078887
terra1upel7m80veg7h4r042pz4hexff003tgskuj8ft,173.301244,0.0,173.301244
terra1afthe70tgcvquqyvn05vlpgfvyh6hdydeghcnq,159.01577,0.0,159.01577
terra1vcefld8nny6wstjq9jm26uw6yqhe2ef3r2752n,1879.141822,3.825809,1882.967631
terra1j992l0uzjqk26hl8lfm4gegjn0ayxmhupes2dt,4841.562447,0.000269,4841.562716
terra155ntwsjmaysmnvgat403vaujmtqlzx3adp3t7q,3512.496493,0.0,3512.496493
terra1m2tsuywat2xy725pfxh4702g6052jsk030q9e9,7988.739126,0.0,7988.739126
terra1q74dhv0a9adppvw85sg8whjfc8nx9sk0hknayt,10401.375108,0.0,10401.375108
terra103nkswnxykepke9h2l970y7s9uyuh3k3mljfup,33475.361772,0.0,33475.361772
terra1t70xq9pjhvvzvzsjqf4a8hq75wjhe709eaedul,16172.743963,0.0,16172.743963
terra1gtk6s3s5uuxruxkj5lavwmntyffjutpdvfnm37,0.01036,0.0,0.01036
terra1up6rqvaj8uyw4rtymcrla2xm02kjg6xp6a9t3p,0.0,0.120403,0.120403
